Status,Trace,Trace Length,Estimated Value
SUCCESS,Trace 1,62,1373.0765128135681
FAIL,Trace 1,15,320.0081706047058
SUCCESS,Trace 1,62,1421.5425300598145
SUCCESS,Trace 1,62,1293.1739461421967
SUCCESS,Trace 1,62,1353.128261566162
FAIL,Trace 1,16,379.36480045318604
FAIL,Trace 1,38,942.2587063908577
FAIL,Trace 1,36,818.6355525255203
FAIL,Trace 1,23,518.2582890987396
SUCCESS,Trace 1,62,1258.0849742889404
SUCCESS,Trace 1,62,1303.2349586486816
SUCCESS,Trace 1,62,1340.363073348999
SUCCESS,Trace 1,62,1233.2582926750183
FAIL,Trace 1,9,172.3528093099594
FAIL,Trace 1,18,396.19413018226624
FAIL,Trace 1,34,732.0211505889893
FAIL,Trace 1,38,943.0496114492416
FAIL,Trace 1,20,422.9712915420532
SUCCESS,Trace 1,62,1303.0753636360168
SUCCESS,Trace 1,62,1308.1697154045105
SUCCESS,Trace 1,62,1416.5464293956757
FAIL,Trace 1,14,342.08845376968384
FAIL,Trace 1,9,168.73728334903717
FAIL,Trace 1,8,163.70049059391022
FAIL,Trace 1,14,327.3904240131378
FAIL,Trace 1,16,323.32997739315033
FAIL,Trace 1,39,939.8137879371643
FAIL,Trace 1,15,354.0019404888153
FAIL,Trace 1,11,217.3307627439499
FAIL,Trace 1,38,831.5147989988327
SUCCESS,Trace 1,62,1353.061351776123
SUCCESS,Trace 1,62,1348.2111263275146
FAIL,Trace 1,10,228.78323912620544
FAIL,Trace 1,13,266.25827968120575
SUCCESS,Trace 1,62,1337.9575300216675
SUCCESS,Trace 1,62,1273.1479978561401
FAIL,Trace 1,13,293.6816215515137
SUCCESS,Trace 1,62,1248.234941959381
SUCCESS,Trace 1,62,1323.1858837604523
FAIL,Trace 1,39,800.67049741745
FAIL,Trace 1,12,268.6345589160919
SUCCESS,Trace 1,62,1280.279302597046
FAIL,Trace 1,25,505.69983959198
SUCCESS,Trace 1,58,1249.0232807397842
SUCCESS,Trace 1,62,1383.258295059204
SUCCESS,Trace 1,62,1250.4057383537292
SUCCESS,Trace 1,62,1374.5386695861816
SUCCESS,Trace 1,62,1373.152997493744
FAIL,Trace 1,52,1088.175365626812
SUCCESS,Trace 1,62,1333.2046818733215
FAIL,Trace 1,16,302.09670454263687
FAIL,Trace 1,8,157.1357262134552
FAIL,Trace 1,22,460.44892966747284
FAIL,Trace 1,31,825.2660298347473
FAIL,Trace 1,15,349.5838660001755
SUCCESS,Trace 1,62,1371.6180193424225
FAIL,Trace 1,16,353.73881697654724
FAIL,Trace 1,14,303.7081438302994
SUCCESS,Trace 1,62,1353.0969095230103
FAIL,Trace 1,44,932.4507683515549
FAIL,Trace 1,39,798.1503587961197
SUCCESS,Trace 1,62,1270.2927780151367
SUCCESS,Trace 1,62,1283.1480729579926
SUCCESS,Trace 1,62,1292.7687394618988
FAIL,Trace 1,21,448.06899785995483
FAIL,Trace 1,17,333.2349419593811
FAIL,Trace 1,31,637.3135381937027
FAIL,Trace 1,11,247.2773563861847
SUCCESS,Trace 1,62,1308.2018601894379
FAIL,Trace 1,43,1074.4097828865051
SUCCESS,Trace 1,62,1354.9229872226715
SUCCESS,Trace 1,62,1350.1019740104675
SUCCESS,Trace 1,62,1288.1794202327728
FAIL,Trace 1,9,194.33664679527283
FAIL,Trace 1,51,1098.1643855571747
SUCCESS,Trace 1,62,1413.090877532959
SUCCESS,Trace 1,62,1468.0127727985382
FAIL,Trace 1,26,545.7442450523376
SUCCESS,Trace 1,62,1318.160092830658
SUCCESS,Trace 1,62,1353.1539237499237
FAIL,Trace 1,39,829.2833685874939
SUCCESS,Trace 1,62,1245.429072380066
SUCCESS,Trace 1,62,1297.0741188526154
SUCCESS,Trace 1,62,1258.2349586486816
FAIL,Trace 1,48,1028.5972011089325
FAIL,Trace 1,41,878.1102994084358
FAIL,Trace 1,15,368.6794710159302
FAIL,Trace 1,30,652.4995166063309
FAIL,Trace 1,14,327.07395672798157
SUCCESS,Trace 1,62,1273.2099747657776
FAIL,Trace 1,22,573.1551283597946
FAIL,Trace 1,43,963.1257390975952
FAIL,Trace 1,6,97.41978049278259
SUCCESS,Trace 1,62,1478.0657196044922
SUCCESS,Trace 1,62,1349.8170340061188
FAIL,Trace 1,29,561.2099605798721
FAIL,Trace 1,35,752.8060114383698
SUCCESS,Trace 1,62,1349.8486292362213
FAIL,Trace 1,33,791.1602628231049
SUCCESS,Trace 1,62,1283.1636881828308
SUCCESS,Trace 1,62,1248.2349586486816
SUCCESS,Trace 1,62,1498.0735516548157
FAIL,Trace 1,40,807.4598932266235
FAIL,Trace 1,6,112.10207343101501
FAIL,Trace 1,16,386.6674757003784
SUCCESS,Trace 1,62,1238.1730771064758
SUCCESS,Trace 1,62,1235.4057240486145
FAIL,Trace 1,17,397.370522916317
FAIL,Trace 1,12,239.6348625421524
FAIL,Trace 1,19,373.17531794309616
FAIL,Trace 1,41,953.1070736050606
FAIL,Trace 1,6,103.67300629615784
SUCCESS,Trace 1,62,1293.2582902908325
SUCCESS,Trace 1,62,1428.1692159175873
SUCCESS,Trace 1,62,1293.2091283798218
SUCCESS,Trace 1,62,1317.813309431076
SUCCESS,Trace 1,62,1300.3188979625702
SUCCESS,Trace 1,62,1328.087853193283
SUCCESS,Trace 1,62,1233.2099795341492
FAIL,Trace 1,7,139.26288664340973
SUCCESS,Trace 1,62,1278.1822037696838
SUCCESS,Trace 1,62,1283.2582902908325
FAIL,Trace 1,5,79.28322315216064
FAIL,Trace 1,16,368.6507385969162
FAIL,Trace 1,9,197.70091950893402
SUCCESS,Trace 1,62,1238.2582926750183
FAIL,Trace 1,11,241.20962917804718
SUCCESS,Trace 1,62,1258.258295059204
FAIL,Trace 1,20,447.7787756919861
FAIL,Trace 1,8,153.67319345474243
SUCCESS,Trace 1,62,1393.0293130874634
FAIL,Trace 1,9,163.70725870132446
SUCCESS,Trace 1,62,1223.2582926750183
FAIL,Trace 1,24,605.0491470098495
SUCCESS,Trace 1,62,1337.8882992267609
FAIL,Trace 1,5,81.27571225166321
SUCCESS,Trace 1,62,1238.2582926750183
FAIL,Trace 1,22,525.1565587520599
SUCCESS,Trace 1,62,1322.5935661792755
SUCCESS,Trace 1,62,1227.8238689899445
SUCCESS,Trace 1,62,1303.1927371025085
SUCCESS,Trace 1,62,1294.917870759964
FAIL,Trace 1,21,493.36095809936523
FAIL,Trace 1,12,252.3192259669304
SUCCESS,Trace 1,62,1347.770105600357
FAIL,Trace 1,39,772.8632307052612
FAIL,Trace 1,33,811.2167710065842
SUCCESS,Trace 1,60,1285.4708814620972
SUCCESS,Trace 1,62,1218.258295059204
FAIL,Trace 1,10,207.18460083007812
SUCCESS,Trace 1,62,1293.0742049217224
FAIL,Trace 1,14,294.658282995224
SUCCESS,Trace 1,62,1343.185852766037
SUCCESS,Trace 1,61,1349.485193490982
SUCCESS,Trace 1,61,1447.1632730960846
FAIL,Trace 1,16,370.2207237482071
FAIL,Trace 1,53,1142.3904436826706
SUCCESS,Trace 1,62,1248.178677558899
FAIL,Trace 1,5,79.28322315216064
SUCCESS,Trace 1,62,1278.2099843025208
SUCCESS,Trace 1,62,1343.2518327236176
FAIL,Trace 1,7,132.26872950792313
FAIL,Trace 1,8,142.12014645338058
FAIL,Trace 1,8,158.68272483348846
FAIL,Trace 1,21,528.1041783094406
FAIL,Trace 1,11,249.27894711494446
FAIL,Trace 1,9,173.1694519519806
FAIL,Trace 1,11,218.35446894168854
FAIL,Trace 1,12,251.25744879245758
FAIL,Trace 1,5,84.57836508750916
FAIL,Trace 1,21,448.20997953414917
SUCCESS,Trace 1,62,1368.1616699695587
SUCCESS,Trace 1,62,1284.8962652683258
SUCCESS,Trace 1,62,1329.9147272109985
FAIL,Trace 1,12,264.16587948799133
SUCCESS,Trace 1,62,1298.1518232822418
FAIL,Trace 1,19,460.46482384204865
SUCCESS,Trace 1,62,1293.258295059204
SUCCESS,Trace 1,62,1278.2099771499634
FAIL,Trace 1,17,362.03121185302734
FAIL,Trace 1,57,1192.2739976644516
SUCCESS,Trace 1,62,1293.1706392765045
SUCCESS,Trace 1,62,1273.1731069087982
FAIL,Trace 1,53,1107.2039532661438
SUCCESS,Trace 1,62,1308.2099723815918
FAIL,Trace 1,12,282.7727150917053
SUCCESS,Trace 1,62,1298.1690502166748
FAIL,Trace 1,12,241.209135055542
FAIL,Trace 1,15,364.040447473526
FAIL,Trace 1,11,233.65650534629822
SUCCESS,Trace 1,62,1278.23495388031
FAIL,Trace 1,30,587.4142903089523
SUCCESS,Trace 1,62,1527.9831075668335
SUCCESS,Trace 1,62,1240.3807401657104
SUCCESS,Trace 1,62,1278.1922841072083
SUCCESS,Trace 1,62,1233.2349586486816
SUCCESS,Trace 1,62,1308.1467878818512
FAIL,Trace 1,8,132.12005466222763
FAIL,Trace 1,6,112.10207343101501
FAIL,Trace 1,48,1036.1524134874344
FAIL,Trace 1,8,153.740376830101
FAIL,Trace 1,12,239.970805644989
FAIL,Trace 1,28,663.0305051803589
FAIL,Trace 1,27,568.1423050165176
SUCCESS,Trace 1,62,1353.115838766098
FAIL,Trace 1,34,791.1198884248734
SUCCESS,Trace 1,62,1362.1717607975006
FAIL,Trace 1,13,303.1406158208847
FAIL,Trace 1,31,695.5044442415237
FAIL,Trace 1,12,280.24884045124054
SUCCESS,Trace 1,62,1348.15363407135
SUCCESS,Trace 1,62,1395.250174999237
FAIL,Trace 1,22,532.1485286951065
FAIL,Trace 1,19,393.35494458675385
SUCCESS,Trace 1,62,1228.2582926750183
FAIL,Trace 1,15,353.094083070755
FAIL,Trace 1,38,813.1753662228584
FAIL,Trace 1,49,1008.763679265976
SUCCESS,Trace 1,62,1319.8232209682465
SUCCESS,Trace 1,62,1293.1964337825775
SUCCESS,Trace 1,62,1273.209958076477
FAIL,Trace 1,5,81.32925510406494
FAIL,Trace 1,51,1131.9301760196686
FAIL,Trace 1,27,553.3299750089645
SUCCESS,Trace 1,62,1278.2099294662476
FAIL,Trace 1,14,329.3448728322983
FAIL,Trace 1,8,148.1495362520218
SUCCESS,Trace 1,62,1283.1690084934235
SUCCESS,Trace 1,62,1496.5240144729614
SUCCESS,Trace 1,62,1248.209229707718
SUCCESS,Trace 1,62,1318.1420183181763
SUCCESS,Trace 1,62,1247.8005349636078
FAIL,Trace 1,15,379.0211546421051
SUCCESS,Trace 1,62,1388.1692242622375
SUCCESS,Trace 1,62,1348.2000660896301
FAIL,Trace 1,19,363.37829291820526
FAIL,Trace 1,14,303.70008528232574
FAIL,Trace 1,5,72.44226038455963
FAIL,Trace 1,9,161.2340348958969
SUCCESS,Trace 1,62,1386.9210350513458
FAIL,Trace 1,15,289.52104449272156
FAIL,Trace 1,51,1160.1154386997223
SUCCESS,Trace 1,62,1298.1865525245667
SUCCESS,Trace 1,62,1223.2099604606628
SUCCESS,Trace 1,62,1343.2582926750183
FAIL,Trace 1,11,256.21584951877594
SUCCESS,Trace 1,62,1238.1692337989807
FAIL,Trace 1,14,320.1612615585327
SUCCESS,Trace 1,62,1313.1470561027527
SUCCESS,Trace 1,62,1383.1440663337708
FAIL,Trace 1,13,282.64232873916626
FAIL,Trace 1,20,512.7326983213425
SUCCESS,Trace 1,62,1308.2099556922913
SUCCESS,Trace 1,62,1268.1220531463623
FAIL,Trace 1,4,53.76266360282898
SUCCESS,Trace 1,62,1422.3682916164398
FAIL,Trace 1,8,154.20629143714905
FAIL,Trace 1,30,613.6815732717514
FAIL,Trace 1,16,348.24063777923584
FAIL,Trace 1,25,600.0074422359467
FAIL,Trace 1,10,218.7005627155304
SUCCESS,Trace 1,62,1233.14812541008
FAIL,Trace 1,48,1127.3594915866852
SUCCESS,Trace 1,62,1248.2099604606628
FAIL,Trace 1,7,122.40824520587921
FAIL,Trace 1,5,79.28322315216064
FAIL,Trace 1,38,838.7028700113297
SUCCESS,Trace 1,62,1338.082549571991
SUCCESS,Trace 1,62,1218.2099604606628
SUCCESS,Trace 1,62,1253.1540942192078
FAIL,Trace 1,10,199.60739850997925
FAIL,Trace 1,14,322.3458582162857
SUCCESS,Trace 1,62,1263.2581794261932
SUCCESS,Trace 1,62,1308.1056594848633
SUCCESS,Trace 1,62,1253.258295059204
FAIL,Trace 1,36,749.514878988266
SUCCESS,Trace 1,62,1363.1238293647766
FAIL,Trace 1,26,518.2099676132202
FAIL,Trace 1,16,400.36513209342957
SUCCESS,Trace 1,62,1321.661993265152
SUCCESS,Trace 1,62,1332.6506650447845
FAIL,Trace 1,48,1100.715394616127
FAIL,Trace 1,12,279.96413826942444
FAIL,Trace 1,8,150.38719058036804
SUCCESS,Trace 1,62,1313.1731021404266
SUCCESS,Trace 1,62,1283.1322526931763
SUCCESS,Trace 1,62,1333.0296158790588
FAIL,Trace 1,19,472.21213161945343
